[2021-02-15 04:28:32] main.ERROR: Error: Application is not installed yet.  [] []
[2021-02-15 07:54:32] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:32] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","cat_p_2","cat_p_2"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:54:32] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_3","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_4","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_3","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_4","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","cat_p_2","cat_p_2","cat_p_2","cat_c_2","cat_c_3","cat_c_4","cat_c_1"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:54:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_p_3","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_p_4","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:34] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:34] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:34] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_3","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:34] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_4","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:34] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:34] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","cat_p_2","cat_p_2","cat_p_2","cat_c_2","cat_c_3","cat_c_4","cat_c_1"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:54:34] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","cat_c_p_3","cat_c_p_4"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:54:34] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","cat_c_p_3","cat_c_p_4"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:54:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_3","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_4","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_2","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_3","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_4","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_c_1","FPC"],"mode":"matchingTag"}} []
[2021-02-15 07:54:35] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/type/simple/store/0/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","cat_p_2","cat_p_2","cat_p_2","cat_p_2","cat_c_2","cat_c_3","cat_c_4","cat_c_1","cat_c_2","cat_c_3","cat_c_4","cat_c_1","cat_c_2","cat_c_3","cat_c_4","cat_c_1"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:54:35] main.INFO: Broken reference: the 'product.reviews' element cannot be added as child to 'product_tabs', because the latter doesn't exist [] []
[2021-02-15 07:54:35] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/admin/catalog/product/edit/id/2/set/4/key/4bc1e7b88d3b3f92b64bfed859dfcf60d483ec1a9ade96c65aabde352a60984a/type/simple/store/0/back/edit/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_3f35f28035e158e3732ff0f138d46030135d2010"}} []
[2021-02-15 07:54:40] main.INFO: Broken reference: the 'catalog.compare.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-15 07:54:40] main.INFO: Broken reference: the 'sale.reorder.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-15 07:54:40] main.INFO: Broken reference: the 'wishlist_sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-15 07:54:40] main.INFO: Broken reference: the 'paypal.partner.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-15 07:54:40] main.INFO: Broken reference: the 'bml.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-15 07:54:40] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_ad8f59232ea2eb596a3507675152f467be67fbff"}} []
[2021-02-15 07:54:46] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/electronics/mobiles.html","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_aff715a6c8ae037197d604904b12b4d76b443bc9"}} []
[2021-02-15 07:54:46] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/electronics/mobiles.html","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_0f015064e147e855c6fd87b1fa319007b8fed0ac-2-final_price-list-category-page-USD-20210215-2-0-"}} []
[2021-02-15 07:54:46] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/electronics/mobiles.html","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_0f015064e147e855c6fd87b1fa319007b8fed0ac-1-final_price-list-category-page-USD-20210215-2-0-"}} []
[2021-02-15 07:56:43] main.INFO: Broken reference: the 'catalog.compare.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-15 07:56:43] main.INFO: Broken reference: the 'sale.reorder.sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-15 07:56:43] main.INFO: Broken reference: the 'wishlist_sidebar' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-15 07:56:43] main.INFO: Broken reference: the 'paypal.partner.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-15 07:56:43] main.INFO: Broken reference: the 'bml.right.logo' element cannot be added as child to 'sidebar.additional', because the latter doesn't exist [] []
[2021-02-15 07:56:43] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_b0a989598306e0059c74be6e9f3584dbab34d1cf"}} []
[2021-02-15 07:56:43] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_036be5245e0b9d061ae938046af38bd438fdf956"}} []
[2021-02-15 07:56:43] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_0cfd9c262014591c85770b80b0f546770b3ddfb7"}} []
[2021-02-15 07:58:59] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/electronics.html","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_68a092dc2860580b6b064194a5dd715b1b2f81d0"}} []
[2021-02-15 07:58:59] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/electronics.html","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_40839c79d68bd1a7f13334e7fe334b6dd599bb88-2-final_price-list-category-page-USD-20210215-3-0-"}} []
[2021-02-15 07:58:59] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/electronics.html","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_40839c79d68bd1a7f13334e7fe334b6dd599bb88-1-final_price-list-category-page-USD-20210215-3-0-"}} []
[2021-02-15 07:59:17] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/electronics.html","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_e44043c2f7f88491e7d40b8a64866a9daf455256"}} []
[2021-02-15 07:59:37] main.INFO: Broken reference: the 'product.reviews' element cannot be added as child to 'product_tabs', because the latter doesn't exist [] []
[2021-02-15 07:59:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost/demom/admin/catalog/product/edit/key/4bc1e7b88d3b3f92b64bfed859dfcf60d483ec1a9ade96c65aabde352a60984a/id/2/set/4/type/simple/back/edit/store/3/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_2408274d6f95b971ac8a831fb903d186dbfac7a3"}} []
[2021-02-15 07:59:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/id/2/type/simple/store/3/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["catalog_product_2"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:59:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/id/2/type/simple/store/3/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p"],"mode":"matchingAnyTag"}} []
[2021-02-15 07:59:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/demom/admin/catalog/product/save/id/2/type/simple/store/3/set/4/key/b73a9da1eb8f856c096baed9e7fceff797be7b98ddd3635b4f49666ac9ba7471/back/edit","invalidateInfo":{"tags":["cat_p_2","FPC"],"mode":"matchingTag"}} []
